score,wfo_id,wfo_full_name,wfo_check,specific_name
10,wfo-0000409848,Tetrataenium bivittatum (H.Boissieu) Manden.,Code/Plantae/Pteridobiotina/Angiosperms/Apiales/Apiaceae/Tetrataenium/bivittatum,Tetrataenium birmanicum
9,wfo-0000409869,Tetrataenium burmanicum (Kurz) Manden.,Code/Plantae/Pteridobiotina/Angiosperms/Apiales/Apiaceae/Tetrataenium/burmanicum,Tetrataenium birmanicum
8,wfo-0000409878,Tetrataenium aquilegifolium (C.B.Clarke) Manden.,Code/Plantae/Pteridobiotina/Angiosperms/Apiales/Apiaceae/Tetrataenium/aquilegifolium,Tetrataenium birmanicum
7,wfo-0001275463,Tetrataenium candicans (Wall. ex DC.) Manden.,Code/Plantae/Pteridobiotina/Angiosperms/Apiales/Apiaceae/Heracleum/candicans$Tetrataenium/candicans,Tetrataenium birmanicum
6,wfo-0000508031,Tetrataenium candolleanum (Wight & Arn.) Manden.,Code/Plantae/Pteridobiotina/Angiosperms/Apiales/Apiaceae/Tetrataenium/rigens$Tetrataenium/candolleanum,Tetrataenium birmanicum
5,wfo-0000508032,Tetrataenium canescens (Lindl.) Manden.,Code/Plantae/Pteridobiotina/Angiosperms/Apiales/Apiaceae/Tetrataenium/canescens,Tetrataenium birmanicum
4,wfo-0000409887,Tetrataenium cardiocarpum (Rech.f. & Riedl) Manden.,Code/Plantae/Pteridobiotina/Angiosperms/Apiales/Apiaceae/Tetrataenium/cardiocarpum,Tetrataenium birmanicum
3,wfo-0000409888,Tetrataenium ceylanicum (Gardner ex C.B.Clarke) Manden.,Code/Plantae/Pteridobiotina/Angiosperms/Apiales/Apiaceae/Tetrataenium/ceylanicum,Tetrataenium birmanicum
2,wfo-1000071133,Tetrataenium dalgadianum (S.M.Almeida) C.Rekha & Manudev,unplaced,Tetrataenium birmanicum
1,wfo-0000508033,Tetrataenium grande (Dalzell & A.Gibson) Manden.,Code/Plantae/Pteridobiotina/Angiosperms/Apiales/Apiaceae/Tetrataenium/grande,Tetrataenium birmanicum
3,wfo-0001085578,Maesa indica (Roxb.) Sweet,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Maesa/indica,Maesa indica (Roxb.)A.DC.
2,wfo-1200027074,Maesa indica (Roxb.) A.DC.,unplaced,Maesa indica (Roxb.)A.DC.
1,wfo-1200070712,Maesa indica Hook.f.,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Maesa/lanceolata/lanceolata$Maesa/indica,Maesa indica (Roxb.)A.DC.
10,wfo-0000544295,Ardisia ferrugineo-pilosa H.R.Fletcher,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/ferrugineo-pilosa,Ardisia ferrugineopilosa H.R.Fletcher
9,wfo-0000544293,Ardisia ferruginea Kunth,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Parathesis/serrulata$Ardisia/ferruginea,Ardisia ferrugineopilosa H.R.Fletcher
8,wfo-0000544294,Ardisia ferruginea Mez,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rudis$Ardisia/ferruginea,Ardisia ferrugineopilosa H.R.Fletcher
7,wfo-0000741221,Ardisia ferruginea var. macrophylla Benth.,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Parathesis/adenanthera$Ardisia/ferruginea/macrophylla,Ardisia ferrugineopilosa H.R.Fletcher
6,wfo-0000544291,Ardisia ferox Furtado,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/ferox,Ardisia ferrugineopilosa H.R.Fletcher
5,wfo-0000544296,Ardisia fertilis Miq.,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/sumatrana$Ardisia/fertilis,Ardisia ferrugineopilosa H.R.Fletcher
4,wfo-0000544289,Ardisia fendleri Lundell,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/fendleri,Ardisia ferrugineopilosa H.R.Fletcher
3,wfo-0000544290,Ardisia feniana Pipoly & Ricketson,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/verapazensis/verapazensis$Ardisia/feniana,Ardisia ferrugineopilosa H.R.Fletcher
2,wfo-0000544285,Ardisia faberi Hemsl.,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/faberi,Ardisia ferrugineopilosa H.R.Fletcher
1,wfo-0000544286,Ardisia faberi var. oblanceifolia C.Chen,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/faberi$Ardisia/faberi/oblanceifolia,Ardisia ferrugineopilosa H.R.Fletcher
10,wfo-0000544297,Ardisia ficiifolia K.Larsen & C.M.Hu,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/ficiifolia,Ardisia ficifolia K.Larsen & C.M.Hu
9,wfo-0000544298,Ardisia filiformis E.Walker,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/filiformis,Ardisia ficifolia K.Larsen & C.M.Hu
8,wfo-0000544299,Ardisia filipendula C.M.Hu & J.E.Vidal,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/filipendula,Ardisia ficifolia K.Larsen & C.M.Hu
7,wfo-0000544300,Ardisia filipes C.T.White,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/filipes,Ardisia ficifolia K.Larsen & C.M.Hu
6,wfo-0000544301,Ardisia fimbriata H.R.Fletcher,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/fimbriata,Ardisia ficifolia K.Larsen & C.M.Hu
5,wfo-0000544302,Ardisia fimbrillifera Lundell,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/fimbrillifera,Ardisia ficifolia K.Larsen & C.M.Hu
4,wfo-0000544285,Ardisia faberi Hemsl.,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/faberi,Ardisia ficifolia K.Larsen & C.M.Hu
3,wfo-0000544286,Ardisia faberi var. oblanceifolia C.Chen,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/faberi$Ardisia/faberi/oblanceifolia,Ardisia ficifolia K.Larsen & C.M.Hu
2,wfo-0000544287,Ardisia fasciculata C.T.White,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/fasciculata,Ardisia ficifolia K.Larsen & C.M.Hu
1,wfo-0000544288,Ardisia fasciculiflora C.M.Hu & J.E.Vidal,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/fasciculiflora,Ardisia ficifolia K.Larsen & C.M.Hu
10,wfo-0000545102,Ardisia rubro-glandulosa H.R.Fletcher,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rubro-glandulosa,Ardisia rubroglandulosa H.R.Fletcher
9,wfo-0001337351,Ardisia rubricaulis S.Z.Mao & C.M.Hu,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rubricaulis,Ardisia rubroglandulosa H.R.Fletcher
8,wfo-0000545098,Ardisia rubescens Pit.,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rubescens,Ardisia rubroglandulosa H.R.Fletcher
7,wfo-0001390704,Ardisia rubescens var. oblongifolia C.M.Hu & J.E.Vidal,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rubescens/oblongifolia,Ardisia rubroglandulosa H.R.Fletcher
6,wfo-0001390705,Ardisia rubescens var. puberula C.M.Hu & J.E.Vidal,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rubescens/puberula,Ardisia rubroglandulosa H.R.Fletcher
5,wfo-1200070320,Ardisia rubescens var. rubescens ,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rubescens/rubescens,Ardisia rubroglandulosa H.R.Fletcher
4,wfo-0000545099,Ardisia rubicunda C.M.Hu,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rubicunda,Ardisia rubroglandulosa H.R.Fletcher
3,wfo-0000545101,Ardisia rubiginosa Miq.,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rubiginosa,Ardisia rubroglandulosa H.R.Fletcher
2,wfo-0000545103,Ardisia rudis J.Sinclair,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/rudis,Ardisia rubroglandulosa H.R.Fletcher
1,wfo-0000545104,Ardisia ruedae Ricketson & Pipoly,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/ruedae,Ardisia rubroglandulosa H.R.Fletcher
2,wfo-0000544170,Ardisia cymosa Blume,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/cymosa,Ardisia cymosa
1,wfo-0000544172,Ardisia cymosa Baker,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Ardisia/staudtii$Ardisia/cymosa,Ardisia cymosa
2,wfo-0001275992,Labisia pumila (Blume) Benth. & Hook.f. ex Fern.-Vill.,Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Primulaceae/Labisia/pumila,Labisia pumila (Blume) Fern.-Vill. & Naves
1,wfo-0001275993,Labisia pumila (Blume) Mez,unplaced,Labisia pumila (Blume) Fern.-Vill. & Naves
2,wfo-0001074221,Strychnos axillaris Colebr.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Loganiaceae/Strychnos/axillaris,Strychnos axillaris Colebrooke
1,wfo-1200031001,Strychnos axillaris Dalzell & A.Gibson,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Loganiaceae/Strychnos/dalzellii$Strychnos/axillaris,Strychnos axillaris Colebrooke
3,wfo-0000502993,Strychnos minor Dennst.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Loganiaceae/Strychnos/minor,Strychnos minor Dennstedt
2,wfo-0000502994,Strychnos minor Benth.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Loganiaceae/Strychnos/benthamii$Strychnos/minor,Strychnos minor Dennstedt
1,wfo-1200031009,Strychnos minor Blume,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Loganiaceae/Strychnos/minor$Strychnos/minor,Strychnos minor Dennstedt
2,wfo-0000377908,Mitrasacme prolifera R.Br.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Loganiaceae/Mitrasacme/prolifera,Mitrasacme prolifera
1,wfo-0000377909,Mitrasacme prolifera Sieber ex Schult.,unplaced,Mitrasacme prolifera
2,wfo-0000541082,Aquilaria malaccensis Benth.,Code/Plantae/Pteridobiotina/Angiosperms/Malvales/Thymelaeaceae/Aquilaria/sinensis$Aquilaria/malaccensis,Aquilaria malaccensis Lamk.
1,wfo-0001142510,Aquilaria malaccensis Lam.,Code/Plantae/Pteridobiotina/Angiosperms/Malvales/Thymelaeaceae/Aquilaria/malaccensis,Aquilaria malaccensis Lamk.
2,wfo-0000675836,Eriosolena composita (L.f.) Merr.,Code/Plantae/Pteridobiotina/Angiosperms/Malvales/Thymelaeaceae/Eriosolena/composita,Eriosolena composita
1,wfo-0001254985,Eriosolena composita (L.f.) Tiegh.,Code/Plantae/Pteridobiotina/Angiosperms/Malvales/Thymelaeaceae/Eriosolena/composita,Eriosolena composita
3,wfo-0001302315,Mapania bancana Benth. & Hook.f.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Hypolytreae/Mapania/bancana$Mapania/bancana,Mapania bancana (Miq.) Benth. & Hook.f. ex B.D.Jackson
2,wfo-0000465592,Mapania bancana (Miq.) Ridl.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Hypolytreae/Mapania/bancana,Mapania bancana (Miq.) Benth. & Hook.f. ex B.D.Jackson
1,wfo-1000043250,Mapania bancana (Miq.) Ridl.,unplaced,Mapania bancana (Miq.) Benth. & Hook.f. ex B.D.Jackson
2,wfo-0001302319,Mapania palustris (Hassk. ex Steud.) Fern.-Vill.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Hypolytreae/Mapania/palustris$Mapania/palustris,Mapania palustris (Hassk. ex Steud.) Fern.-Vill. & Naves
1,wfo-0000465931,Mapania palustris (Hassk. ex Steud.) Fern.-Vill.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Hypolytreae/Mapania/palustris,Mapania palustris (Hassk. ex Steud.) Fern.-Vill. & Naves
2,wfo-0000552937,Scleria scrobiculata Moritzi,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Sclerieae/Scleria/ciliaris$Scleria/scrobiculata,Scleria scrobiculata Nees & Mey. ex Nees
1,wfo-0000552939,Scleria scrobiculata Nees & Meyen,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Sclerieae/Scleria/scrobiculata,Scleria scrobiculata Nees & Mey. ex Nees
2,wfo-0000345776,Carex cruciata Wahlenb.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cariceae/Carex/Filicinae/cruciata,Carex cruciata Vahl
1,wfo-0000345777,Carex cruciata Nees,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cariceae/Carex/Filicinae/cruciata$Carex/cruciata,Carex cruciata Vahl
2,wfo-0000352177,Carex tumida Beilschm.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cariceae/Carex/Carex/Phacocystis/nigra$Carex/tumida,Carex tumida
1,wfo-0000352178,Carex tumida Boott,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cariceae/Carex/Carex/Paludosae/tumida,Carex tumida
2,wfo-0001302281,Fimbristylis fusca (Nees) Benth.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Abildgaardieae/Fimbristylis/fusca$Fimbristylis/fusca,Fimbristylis fusca (Nees) C.B.Clarke
1,wfo-0000420922,Fimbristylis fusca (Nees) Benth. ex C.B.Clarke,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Abildgaardieae/Fimbristylis/fusca,Fimbristylis fusca (Nees) C.B.Clarke
2,wfo-0000516938,Rhynchospora gracillima Thwaites,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Rhynchosporeae/Rhynchospora/gracillima,Rhynchospora gracillima Thwaites & Hook.
1,wfo-0000516949,Rhynchospora gracillima C.Wright,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Rhynchosporeae/Rhynchospora/wrightiana$Rhynchospora/gracillima,Rhynchospora gracillima Thwaites & Hook.
2,wfo-0000529555,Schoenus calostachyus Poir.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Schoeneae/Schoeninae/Schoenus/calostachyus,Schoenus calostachyus (R.Br.) Poir.
1,wfo-0001263008,Schoenus calostachyus (R.Br.) Roem. & Schult.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Schoeneae/Schoeninae/Schoenus/calostachyus,Schoenus calostachyus (R.Br.) Poir.
2,wfo-0000367583,Cyperus alternifolius L.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cypereae/Cyperinae/Cyperus/alternifolius,Cyperus alternifolius
1,wfo-0000367584,Cyperus alternifolius Steud.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cypereae/Cyperinae/Cyperus/alterniflorus$Cyperus/alternifolius,Cyperus alternifolius
2,wfo-0000380754,Cyperus pumilus L.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cypereae/Cyperinae/Cyperus/pumilus,Cyperus pumilus
1,wfo-0000380761,Cyperus pumilus Rottb.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cypereae/Cyperinae/Cyperus/sanguinolentus$Cyperus/pumilus,Cyperus pumilus
3,wfo-0000372210,Cyperus dubius Boeckeler,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cypereae/Cyperinae/Cyperus/dubius$Cyperus/dubius,Cyperus dubius
2,wfo-0000372214,Cyperus dubius Rottb.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Cypereae/Cyperinae/Cyperus/dubius,Cyperus dubius
1,wfo-0000372219,Cyperus dubius Roxb.,unplaced,Cyperus dubius
10,wfo-0000527542,Schoenoplectus litoralis (Schrad.) Palla,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Schoenoplectieae/Schoenoplectus/litoralis,Schoenoplectus littoralis (Schrad.) Palla
9,wfo-0000527553,Schoenoplectus litoralis subsp. kasachstanicus (Dobrochot.) Soják,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Schoenoplectieae/Schoenoplectus/litoralis/kasachstanicus,Schoenoplectus littoralis (Schrad.) Palla
8,wfo-0000527563,Schoenoplectus litoralis subsp. litoralis ,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Schoenoplectieae/Schoenoplectus/litoralis/litoralis,Schoenoplectus littoralis (Schrad.) Palla
7,wfo-0001034839,Schoenoplectus litoralis var. pterolepis (Nees) C.C.Towns.,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Schoenoplectieae/Schoenoplectus/scirpoides$Schoenoplectus/litoralis/pterolepis,Schoenoplectus littoralis (Schrad.) Palla
6,wfo-0000527572,Schoenoplectus litoralis subsp. subulatus (Vahl) Soják,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Schoenoplectieae/Schoenoplectus/subulatus$Schoenoplectus/litoralis/subulatus,Schoenoplectus littoralis (Schrad.) Palla
5,wfo-0001039525,Schoenoplectus litoralis var. subulatus (Vahl) Chiov.,unplaced,Schoenoplectus littoralis (Schrad.) Palla
4,wfo-0001280877,Schoenoplectus litoralis subsp. subulatus (Vahl) T.Koyama,unplaced,Schoenoplectus littoralis (Schrad.) Palla
3,wfo-0000527583,Schoenoplectus litoralis subsp. thermalis (Trab.) S.S.Hooper,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Schoenoplectieae/Schoenoplectus/subulatus$Schoenoplectus/litoralis/thermalis,Schoenoplectus littoralis (Schrad.) Palla
2,wfo-0000527531,Schoenoplectus lineolatus (Franch. & Sav.) T.Koyama,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Pseudoschoeneae/Schoenoplectiella/lineolata$Schoenoplectus/lineolatus,Schoenoplectus littoralis (Schrad.) Palla
1,wfo-0000527292,Schoenoplectus lacustris (L.) Palla,Code/Plantae/Pteridobiotina/Angiosperms/Poales/Cyperaceae/Schoenoplectieae/Schoenoplectus/lacustris,Schoenoplectus littoralis (Schrad.) Palla
2,wfo-0000330951,Vallaris solanacea (Roth ex Roem. & Schult.) Kuntze,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Beaumontiinae/Vallaris/solanacea,Vallaris solanacea (Roth) Kuntze
1,wfo-0001072630,Vallaris solanacea K.Schum.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Beaumontiinae/Vallaris/solanacea$Vallaris/solanacea,Vallaris solanacea (Roth) Kuntze
10,wfo-0000242960,Micrechites serpyllifolius (Blume) Kosterm.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Chonemorphinae/Micrechites/serpyllifolius,Micrechites serpyllifolia
9,wfo-0000242957,Micrechites sabitae R.N.De & V.Naray.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Chonemorphinae/Micrechites/polyanthus$Micrechites/sabitae,Micrechites serpyllifolia
8,wfo-0000918201,Micrechites sabitae var. laxiflorus R.N.De & V.Naray.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Chonemorphinae/Micrechites/polyanthus$Micrechites/sabitae/laxiflorus,Micrechites serpyllifolia
7,wfo-0000242958,Micrechites schrieckii S.Vidal,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Chonemorphinae/Micrechites/serpyllifolius$Micrechites/schrieckii,Micrechites serpyllifolia
6,wfo-1200024073,Micrechites schrieckii (Van Heurck & Müll.Arg.) Rolfe,unplaced,Micrechites serpyllifolia
5,wfo-0000242959,Micrechites scortechinii (King & Gamble) Ridl.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Chonemorphinae/Micrechites/polyanthus$Micrechites/scortechinii,Micrechites serpyllifolia
4,wfo-0000242961,Micrechites sinensis Markgr.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Ichnocarpinae/Ichnocarpus/frutescens$Micrechites/sinensis,Micrechites serpyllifolia
3,wfo-0000242928,Micrechites andamanicus M.Gangop. & Chakrab.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Chonemorphinae/Micrechites/andamanicus,Micrechites serpyllifolia
2,wfo-0000242929,Micrechites archboldianus Merr. & L.M.Perry,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Chonemorphinae/Micrechites/archboldianus,Micrechites serpyllifolia
1,wfo-0000242930,Micrechites baillonii Pierre ex Spire,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Chonemorphinae/Micrechites/polyanthus$Micrechites/baillonii,Micrechites serpyllifolia
2,wfo-0000330491,Urceola lucida (A.DC.) Benth. ex Kurz,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Urceolinae/Urceola/lucida,Urceola lucida (Wall. ex G.Don) Kurz
1,wfo-0001033686,Urceola lucida (A.DC.) Benth. & Hook.f. ex Kurz,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Apocyneae/Urceolinae/Urceola/lucida,Urceola lucida (Wall. ex G.Don) Kurz
2,wfo-4000040832,Wrightia R.Br.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Wrightieae/Wrightia,Wrightia sp. 1
1,wfo-1000042125,Wrightia Sol. ex Naudin,Code/Plantae/Pteridobiotina/Angiosperms/Myrtales/Melastomataceae/Meriania$Wrightia,Wrightia sp. 1
2,wfo-0000334567,Wrightia religiosa (Teijsm. & Binn.) Benth. ex Kurz,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Wrightieae/Wrightia/religiosa,Wrightia religiosa Benth. ex Kurz
1,wfo-0001072617,Wrightia religiosa Benth. & Hook.f.,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Wrightieae/Wrightia/religiosa,Wrightia religiosa Benth. ex Kurz
2,wfo-0000334518,Wrightia coccinea Sims,Code/Plantae/Pteridobiotina/Angiosperms/Gentianales/Apocynaceae/Wrightieae/Wrightia/coccinea,Wrightia coccinea (Roxb.) Sims
1,wfo-1000042009,Wrightia coccinea Sol. ex Naudin,Code/Plantae/Pteridobiotina/Angiosperms/Myrtales/Melastomataceae/Meriania/coccinea$Wrightia/coccinea,Wrightia coccinea (Roxb.) Sims
10,wfo-0000381226,Nephelium macrophyllum Radlk.,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Nephelium/macrophyllum,Nephelium maingayi Hiern
9,wfo-0000381224,Nephelium maculatum Radlk.,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Nephelium/lappaceum$Nephelium/maculatum,Nephelium maingayi Hiern
8,wfo-0000381223,Nephelium malaiense Griff.,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Dimocarpus/longan/malesianus$Nephelium/malaiense,Nephelium maingayi Hiern
7,wfo-0000381213,Nephelium mangayi Hiern,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Nephelium/mangayi,Nephelium maingayi Hiern
6,wfo-0000381221,Nephelium meduseum Leenh.,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Nephelium/meduseum,Nephelium maingayi Hiern
5,wfo-0000381229,Nephelium melanomiscum Radlk.,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Nephelium/melanomiscum,Nephelium maingayi Hiern
4,wfo-0000381219,Nephelium melliferum Gagnep.,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Nephelium/melliferum,Nephelium maingayi Hiern
3,wfo-0000381218,Nephelium microphyllum Benth.,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Arytera/microphylla$Nephelium/microphyllum,Nephelium maingayi Hiern
2,wfo-0000381217,Nephelium mora Gardner ex Thv.,unplaced,Nephelium maingayi Hiern
1,wfo-0000381216,Nephelium multijugum Hook.f.,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Lepisanthes/multijuga$Nephelium/multijugum,Nephelium maingayi Hiern
10,wfo-1200010101,Arytera litoralis var. major King,unplaced,Arytera litoralis Blume
9,wfo-1200010197,Arytera litoralis f. major (King) Radlk.,unplaced,Arytera litoralis Blume
8,wfo-0000550703,Arytera littoralis Blume,Code/Plantae/Pteridobiotina/Angiosperms/Sapindales/Sapindaceae/Sapindoideae/Arytera/littoralis,Arytera litoralis Blume
