specific_name,species_url,wfo_id
Agelaea borneensis (Hook.f.) Merr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00226,wfo-0000523712
Agelaea borneensis (Hook.f.) Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00226,wfo-0000523712
Agelaea trinervis (Llanos) Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00225,wfo-0000523801
Cnestis palala (Lour.) Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00223,wfo-0000612722
Ellipanthus tomentosus Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00236,
Connarus semidecandrus Jack,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00240,wfo-0000618259
Connarus ferrugineus Jack,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00241,wfo-0000618079
Connarus planchonianus G.Schellenb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00242,wfo-0000618214
Connarus paniculatus Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00243,wfo-0000618197
Connarus monocarpus L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00244,
Connarus cochinchinensis (Baill.) Pierre,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00246,wfo-0000618040
Connarus cochinchinensis (Baill.) Pierre,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00246,wfo-0000618040
Connarus ferrugineus Jack,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00241,wfo-0000618079
Connarus monocarpus L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00244,
Connarus paniculatus Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00243,wfo-0000618197
Connarus planchonianus G.Schellenb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00242,wfo-0000618214
Connarus semidecandrus Jack,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00240,wfo-0000618259
Neuwiedia siamensis de Vogel,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00249,wfo-0000251826
Neuwiedia siamensis de Vogel,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00249,wfo-0000251826
Neuwiedia zollingeri Reichb.f.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00250,
Apostasia odorata Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00254,wfo-0000249997
Apostasia wallichii R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00255,wfo-0000250068
Apostasia nuda R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00257,wfo-0000249986
Apostasia nuda R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00257,wfo-0000249986
Apostasia odorata Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00254,wfo-0000249997
Apostasia wallichii R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00255,wfo-0000250068
Actinidia latifolia (Gardner & Champ.) Merr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00260,wfo-0000519280
Actinidia rubricaulis Dunn,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00261,wfo-0000519327
Actinidia latifolia (Gardner & Champ.) Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00260,wfo-0000519280
Actinidia rubricaulis Dunn,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00261,wfo-0000519327
Sladenia celastrifolia Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00263,wfo-0001142241
Pyrenaria diospyricarpa,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00278,wfo-0001276139
Pyrenaria diospyricarpa,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00279,wfo-0001247266
Pyrenaria diospyricarpa,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00278,wfo-0001276139
Pyrenaria diospyricarpa,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00279,wfo-0001247266
Polyspora dalglieshiana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00266,wfo-0000707653
Polyspora axillaris,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00267,wfo-0000707635
Polyspora axillaris,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00267,wfo-0000707635
Polyspora dalglieshiana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00266,wfo-0000707653
Schima wallichii (DC.) Korth,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00269,wfo-0001237310
Camellia pleurocarpa (Gagnep.) Sealy,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00271,wfo-0000582598
Camellia tenii Sealy,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00272,wfo-0000582708
Camellia connata (Craib) Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00273,wfo-0000582291
Camellia taliensis (W.W.Sm.) Melch.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00276,wfo-0000582705
Camellia connata (Craib) Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00273,wfo-0000582291
Camellia pleurocarpa (Gagnep.) Sealy,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00271,wfo-0000582598
Camellia taliensis (W.W.Sm.) Melch.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00276,wfo-0000582705
Camellia tenii Sealy,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00272,wfo-0000582708
Anneslea fragrans Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00298,wfo-0000537574
Adinandra oblonga Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00281,wfo-0000520952
Adinandra integerrima T.Anders. ex Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00282,wfo-0000520896
Adinandra laotica Gagnep.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00283,wfo-0000520912
Adinandra sarosanthera Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00284,wfo-0000520976
Adinandra integerrima T.Anders. ex Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00282,wfo-0000520896
Adinandra laotica Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00283,wfo-0000520912
Adinandra oblonga Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00281,wfo-0000520952
Adinandra sarosanthera Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00284,wfo-0000520976
Cleyera japonica Thunb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00286,wfo-0000611772
Ternstroemia wallichiana (Griff.) Engl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00288,wfo-0000459361
Ternstroemia gymnanthera (Wight & Arn.) Bedd.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00289,wfo-0001246402
Ternstroemia gymnanthera (Wight & Arn.) Bedd.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00289,wfo-0001246402
Ternstroemia wallichiana (Griff.) Engl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00288,wfo-0000459361
Eurya acuminata DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00291,
Eurya nitida Korth.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00294,
Ploiarium elegans,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00301,wfo-0001039031
Centrolepis cambodiana Hance,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00304,wfo-0000353066
Flagellaria indica L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00307,wfo-0000424775
Hanguana malayana (Jack) Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00310,wfo-0000434744
Juncus effusus L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00313,wfo-0000776350
Juncus prismatocarpus R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00314,wfo-0000777104
Juncus effusus L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00313,wfo-0000776350
Juncus prismatocarpus R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00314,wfo-0000777104
Orchidantha siamensis K.Larsen,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00317,wfo-0000480198
Orchidantha siamensis K.Larsen,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00317,wfo-0000480198
Dapsilanthus disjunctus,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00320,wfo-0000460076
Sciaphila thaidanica K.Larsen,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00323,wfo-0000740106
Balanophora abbreviata Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00326,wfo-0000558623
Balanophora harlandii Hook.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00327,wfo-0000558666
Balanophora fungosa subsp. indica (Arn.) B.Hansen,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00328,
Balanophora latisepala (Tiegh.) Lecomte,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00331,wfo-0000558697
Balanophora laxiflora Hemsl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00332,wfo-0000558698
Balanophora abbreviata Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00326,wfo-0000558623
Balanophora harlandii Hook.f.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00327,wfo-0000558666
Balanophora latisepala (Tiegh.) Lecomte,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00331,wfo-0000558697
Balanophora laxiflora Hemsl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00332,wfo-0000558698
Sapria himalayana Griff.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00335,wfo-0001129103
Sapria himalayana Griff.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00335,wfo-0001129103
Mitrastemon yamamotoi,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00337,wfo-0000452499
Cycas circinalis L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00340,wfo-0000631521
Cycas rumphii Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00341,wfo-0000631644
Cycas revoluta Thunb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00344,wfo-0000631639
Cycas siamensis Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00342,wfo-0000631666
Cycas pectinata Griff.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00343,
Cycas micholitzii Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00345,
Cycas circinalis L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00340,wfo-0000631521
Cycas micholitzii Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00345,
Cycas pectinata Griff.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00343,
Cycas revoluta Thunb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00344,wfo-0000631639
Cycas rumphii Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00341,wfo-0000631644
Cycas siamensis Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00342,wfo-0000631666
Pinus merkusii Jungh. & De Vriese,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00349,wfo-0000482024
Pinus kesiya Royle ex Gard.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00350,wfo-0000481052
Pinus kesiya Royle ex Gard.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00350,wfo-0000481052
Pinus merkusii Jungh. & De Vriese,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00349,wfo-0000482024
Cephalotaxus manii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00353,wfo-0000594956
Calocedrus macrolepis Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00356,wfo-0000580855
Dacrydium elatum (Roxb.) Wall. ex Hook.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00359,
Podocarpus pilgeri Foxw.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00363,wfo-0000475878
Podocarpus neriifolius D.Don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00361,wfo-0000485162
Podocarpus polystachyus R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00362,wfo-0000485181
Dacrycarpus imbricatus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00364,wfo-0000485224
Nageia motleyi,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00365,wfo-0000475869
Nageia wallichiana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00366,wfo-0000486916
Dacrycarpus imbricatus,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00364,wfo-0000485224
Nageia motleyi,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00365,wfo-0000475869
Podocarpus neriifolius D.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00361,wfo-0000485162
Podocarpus pilgeri Foxw.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00363,wfo-0000475878
Podocarpus polystachyus R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00362,wfo-0000485181
Nageia wallichiana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00366,wfo-0000486916
Gnetum tenuifolium Ridl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00372,wfo-0000795677
Gnetum macrostachyum Hook.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00373,wfo-0000795633
Gnetum microcarpum Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00374,wfo-0000795635
Gnetum cuspidatum Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00375,wfo-0000795581
Gnetum leptostachyum Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00376,wfo-0000795623
Gnetum montanum Markgr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00377,wfo-0000795644
Gnetum latifolium Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00378,wfo-0000795611
Gnetum cuspidatum Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00375,wfo-0000795581
Gnetum gnemon L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00369,wfo-0000795591
Gnetum latifolium Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00378,wfo-0000795611
Gnetum leptostachyum Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00376,wfo-0000795623
Gnetum macrostachyum Hook.f.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00373,wfo-0000795633
Gnetum microcarpum Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00374,wfo-0000795635
Gnetum montanum Markgr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00377,wfo-0000795644
Gnetum tenuifolium Ridl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00372,wfo-0000795677
Smilax ovalifolia Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00383,wfo-0001073236
Smilax verticalis Gagnep.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00393,wfo-0000741913
Smilax megacarpa A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00387,wfo-0000742873
Smilax zeylanica L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00388,
Smilax inversa T.Koyama,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00391,wfo-0000742357
Smilax lanceifolia Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00395,wfo-0000742571
Smilax luzonensis C.Presl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00392,wfo-0000742960
Smilax extensa A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00394,
Smilax blumei A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00399,wfo-0000740748
Smilax perfoliata Lour.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00398,wfo-0000741873
Smilax griffithii A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00396,wfo-0000742649
Smilax prolifera,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00397,wfo-0000742255
Smilax davidiana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00403,wfo-0000742713
Smilax davidiana A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00401,wfo-0000740588
Smilax china L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00402,wfo-0000740545
Smilax aspera,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00409,
Smilax biumbellata T.Koyama,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00405,wfo-0000740812
Smilax microphylla C.H.Wright,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00406,
Smilax myosotiflora A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00418,wfo-0000742827
Smilax calophylla Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00413,wfo-0000740563
Smilax glabra Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00414,wfo-0000742694
Smilax biumbellata T.Koyama,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00405,wfo-0000740812
Smilax blumei A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00399,wfo-0000740748
Smilax bracteata C.Presl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00384,
Smilax calophylla Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00413,wfo-0000740563
Smilax china L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00402,wfo-0000740545
Smilax corbularia Kunth,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00415,
Smilax davidiana A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00401,wfo-0000740588
Smilax extensa A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00394,
Smilax glabra Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00414,wfo-0000742694
Smilax griffithii A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00396,wfo-0000742649
Smilax inversa T.Koyama,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00391,wfo-0000742357
Smilax lanceifolia Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00395,wfo-0000742571
Smilax luzonensis C.Presl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00392,wfo-0000742960
Smilax megacarpa A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00387,wfo-0000742873
Smilax davidiana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00403,wfo-0000742713
Smilax microphylla C.H.Wright,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00406,
Smilax myosotiflora A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00418,wfo-0000742827
Smilax ovalifolia Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00383,wfo-0001073236
Smilax perfoliata Lour.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00398,wfo-0000741873
Smilax pottingeri Prain,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00420,wfo-0000741848
Smilax aspera,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00409,
Smilax prolifera,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00397,wfo-0000742255
Smilax verticalis Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00393,wfo-0000741913
Smilax zeylanica L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00388,
Smilax polyandra,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00422,wfo-0000658714
Smilax bockii,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00423,wfo-0000658626
Smilax pertenuis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00424,wfo-0000658703
Smilax bockii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00423,wfo-0000658626
Smilax pertenuis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00424,wfo-0000658703
Smilax polyandra,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00422,wfo-0000658714
Magnolia duperreana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00440,wfo-0000221103
Magnolia elegans,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00438,wfo-0000276216
Magnolia liliifera,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00433,wfo-0000320579
Magnolia siamensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00434,wfo-0000320685
Magnolia hodgsonii,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00435,wfo-0000320611
Magnolia betongensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00436,wfo-0000320574
Magnolia betongensis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00436,wfo-0000320574
Magnolia liliifera,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00433,wfo-0000320579
Magnolia hodgsonii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00435,wfo-0000320611
Magnolia siamensis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00434,wfo-0000320685
Magnolia garrettii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00427,wfo-0000235341
Magnolia henryi Dunn,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00429,wfo-0000233195
