wfo_id,scraped_name,scrape_status
wfo-0000162561,Oxyspora exigua (Jack) J.F.Maxwell,ok
wfo-0000229790,Lithocarpus cerifer (Hickel & A.Camus) A.Camus,ok
wfo-0001017659,Eriobotrya stipularis Craib,ok
wfo-0000814464,Lobelia griffithii Hook.f. & Thomson,ok
wfo-0000658077,Durio lowianus Scort. ex King,ok
wfo-0000472633,Monochoria elata Ridl.,ok
wfo-0001425115,"Porpax pusilla (Griff.) Schuit., Y.P.Ng & H.A.Pedersen",ok
wfo-0001223860,Nephrolepis radicans (Burm.) Kuhn,ok
wfo-0000523047,Agapetes inopinata Airy Shaw,ok
wfo-0000234763,Mallotus tetracoccus Kurz,ok
wfo-0000878810,Cleistocalyx khaoyaiensis Chantar. & J.Parn.,ok
wfo-0000463638,Macaranga neodenticulata Whitmore,ok
wfo-0001245524,Persicaria runcinata (Buch.-Ham.) H.Gross,ok
wfo-0000631218,Cyathula prostrata (L.) Blume,ok
wfo-0000153292,Thelypteris ferox (Blume) K.Iwats.,ok
wfo-0000334542,Wrightia lanceolata Kerr,ok
wfo-0000200013,Dalbergia volubilis Roxb.,ok
wfo-0001290708,Viburnum cylindricum Buch.-Ham. ex D.Don,ok
wfo-0000304837,Baccaurea lanceolata (Miq.) Müll.Arg.,ok
wfo-0001258754,Myristica guatteriifolia A.DC.,ok
wfo-0000907480,Coelogyne cumingii Lindl.,ok
wfo-0000266087,Payena maingayi C.B.Clarke,ok
wfo-0001138958,Verbascum chinense (L.) Santapau,ok
wfo-0000447484,Maesa glomerata K.Larsen & C.M.Hu,ok
wfo-0000830166,Chionanthus maxwellii P.S.Green,ok
wfo-0000770592,Blyxa aubertii Rich.,ok
wfo-0000251507,Nephelaphyllum tenuiflorum Blume,ok
wfo-0000193255,Nogra grahamii (Wall. ex Benth.) Merr.,ok
wfo-0000719078,Helixanthera ligustrina (Wall.) Danser,ok
wfo-0000742827,Smilax myosotiflora A.DC.,ok
wfo-0000158045,Pachycentria pulverulenta (Jack) Clausing,ok
wfo-0000649506,Diospyros pendula Hasselt ex Hassk.,ok
wfo-0000458563,Torenia thailandica T.Yamaz.,ok
wfo-0000249904,Nenga macrocarpa Scort. ex Becc.,ok
wfo-0001036016,Porana volubilis Burm.f.,ok
wfo-0000372493,Cyperus elatus L.,ok
wfo-0001298969,Hewittia malabarica (L.) Suresh,ok
wfo-0000937073,Daemonorops leptopus (Griff.) Mart.,ok
wfo-0000690223,Ficus scaberrima Blume,ok
wfo-0000583053,Campnosperma auriculatum Hook.f.,ok
wfo-1200001723,Cyclocarpa stellaris Afzel. ex Urb.,ok
wfo-0000378981,Nothapodytes montana Blume,ok
wfo-0000173414,Aeschynomene indica L.,ok
wfo-0000394023,Dioscorea prazeri Prain & Burkill,ok
wfo-0000648509,Diospyros areolata King & Gamble,ok
wfo-0000669263,Epilobium kermodei P.H.Raven,ok
wfo-0000546576,Scirpus ternatanus Reinw. ex Miq.,ok
wfo-0000592744,Celastrus hindsii Benth.,ok
wfo-0000763688,Calanthe labrosa (Rchb.f.) Rchb.f.,ok
wfo-0001136283,Saxifraga gemmipara Franch.,ok
wfo-0001109041,Ophioglossum petiolatum Hook.,ok
wfo-0000460076,Leptocarpus disjunctus Mast.,ok
wfo-0001043580,Bolbitis hookeriana K.Iwats.,ok
wfo-0000764776,Calanthe pulchra (Blume) Lindl.,ok
wfo-0000114545,Lactuca parishii Craib ex Hosseus,ok
wfo-0000481052,Pinus kesiya Royle ex Gordon,ok
wfo-0001254817,Pteridrys syrmatica (Willd.) C.Chr. & Ching,ok
wfo-0000270405,Phyllanthus acidus (L.) Skeels,ok
wfo-0000276216,Aromadendron elegans Blume,ok
wfo-0001087340,Schoepfia fragrans Wall.,ok
wfo-0000658071,Durio griffithii (Mast.) Bakh.,ok
wfo-0001128377,Christopteris tricuspis (Hook.) Christ,ok
wfo-1000064895,Hibiscus contortus Phuph. & S.Gardner,ok
wfo-0000305069,Sauropus pulchellus Airy Shaw,ok
wfo-0000204544,Tephrosia vogelii Hook.f.,ok
wfo-0000155268,Argyreia laotica Gagnep.,ok
wfo-0000495146,Scolophyllum spinifidum (Kerr ex Barnett) T.Yamaz.,ok
wfo-0000158070,Asplenium nitidum Sw.,ok
wfo-0000192633,Clitoria hanceana Hemsl.,ok
wfo-1200010221,Gastrodia javanica (Blume) Lindl.,ok
wfo-0000698072,Gentiana napulifera Franch.,ok
wfo-0000480172,Passiflora perakensis Hallier f.,ok
wfo-0000198119,Flemingia kweichowensis Tang & F.T.Wang ex Y.T.Wei & S.K.Lee,ok
wfo-0000740588,Smilax davidiana A.DC.,ok
wfo-0000814521,Lobelia chinensis Lour.,ok
wfo-0000934455,Cymbidium hookerianum Rchb.f.,ok
wfo-0001337848,Sphaeromorphaea littoralis (Retz.) A.R.Bean,ok
wfo-0000491203,Symplocos cerasifolia Wall.,ok
wfo-0000518262,Rhynchospora longisetis R.Br.,ok
wfo-0001253214,Pteris mertensioides Willd.,ok
wfo-0000382525,Neoachmandra brevirostris (W.J.de Wilde & Duyfjes) W.J.de Wilde & Duyfjes,ok
wfo-0000214708,Cassia agnes (de Wit) Brenan,ok
wfo-0001107709,Lindsaea heterophylla Dryand.,ok
wfo-0001329867,Thelasis perpusilla (C.S.P.Parish & Rchb.f.) Schuit.,ok
wfo-0000545248,Ardisia subpilosa H.R.Fletcher,ok
wfo-0000378983,Nothapodytes foetida (Wight) Sleumer,ok
wfo-0000664054,Elaeocarpus balansae DC.,ok
wfo-0000527218,Schoenoplectus juncoides (Roxb.) Palla,ok
wfo-0000332143,Verbena officinalis L.,ok
wfo-0001237618,Asplenium squamulatum Blume,ok
wfo-0001083292,Osbeckia nepalensis Hook.,ok
wfo-0000164866,Cassia spectabilis DC.,ok
wfo-0000588055,Carlemannia tetragona Hook.f.,ok
wfo-0000565549,Biophytum thorelianum Guillaumin,ok
wfo-0000802651,Cardiopteris quinqueloba (Hassk.) Hassk.,ok
wfo-0000390483,Dioscorea depauperata Prain & Burkill,ok
wfo-0000231925,Macaranga diepenhorstii (Miq.) Müll.Arg.,ok
wfo-0001042322,Pseuduvaria trimera (Craib) Y.C.F.Su & R.M.K.Saunders,ok
wfo-0001237385,Tristellateia australasiae A.Rich.,ok
wfo-0000184221,Vigna marina (Burm.) Merr.,ok
wfo-0000192649,Clitoria javanica Miq.,ok
wfo-0000561065,Bassecoia siamensis (Craib) B.L.Burtt,ok
wfo-0000322844,Thelasis carinata Blume,ok
wfo-0000472091,Pellacalyx parkinsonii C.E.C.Fisch.,ok
wfo-0000690282,Ficus semicordata Buch.-Ham. ex Sm.,ok
wfo-1000028495,Polyalthia taweensis Bunchalee & Leerat.,ok
wfo-0000577123,Byttneria aspera Collebr. ex Wall.,ok
wfo-0000648745,Diospyros curranii Merr.,ok
wfo-0001085274,Myristica yunnanensis Y.H.Li,ok
wfo-0000523068,Agapetes macrostemon (Kurz) C.B.Clarke,ok
wfo-0000574187,Buddleja paniculata Wall.,ok
wfo-0000666817,Embelia coriacea Wall. ex A.DC.,ok
wfo-0001227625,Polypodium garrettii C.H.Wright,ok
wfo-0000391093,Dioscorea hispida Dennst.,ok
wfo-0001117823,Colysis pedunculata Ching,ok
wfo-0001075804,Taxillus limprichtii (Grüning) H.S.Kiu,ok
wfo-0000199594,Bauhinia strychnifolia Craib,ok
wfo-0000237957,Mastixia pentandra Blume,ok
wfo-0000492946,Santalum album L.,ok
wfo-0000394521,Pentaspadon velutinus Hook.f.,ok
wfo-0000382103,Nymphaea rubra Roxb. ex Andrews,ok
wfo-0000396686,Dioscorea wallichii Hook.f.,ok
wfo-0000275185,Plectocomiopsis geminiflora (Griff.) Becc.,ok
wfo-0001230741,Poikilospermum lanceolatum (Trécul) Merr.,ok
wfo-0001255220,Arthromeris amplexifolia Ching,ok
wfo-0000603119,Chloranthus nervosus Collett & Hemsl.,ok
wfo-0000185987,Archidendron clypearia (Jack) I.C.Nielsen,ok
wfo-0000153558,Thelypteris repanda (Fee) Tagawa & K.Iwats.,ok
wfo-0000252812,Oberonia jenkinsiana Griff. ex Lindl.,ok
wfo-0000473971,Prainea scandens King,ok
wfo-0000726300,Hydrobryum loeicum Mak.Kato,ok
wfo-0000056168,Acilepis tonkinensis (Gagnep.) H.Rob. & Skvarla,ok
wfo-0000070018,Senecio wightii Benth. ex C.B.Clarke,ok
wfo-0000615166,Colona javanica (Blume) Burret,ok
wfo-0000270147,Phreatia listrophora Ridl.,ok
wfo-0000953606,Eria vittata Lindl.,ok
wfo-0000199631,Cynometra malaccensis Meeuwen,ok
wfo-0000833944,Ceratostylis siamensis Rolfe ex Downie,ok
wfo-0000648772,Diospyros dictyoneura Hiern,ok
wfo-0000434880,Semecarpus cochinchinensis Engl.,ok
wfo-0000755027,Calamus densiflorus Becc.,ok
wfo-0000062531,Mikania micrantha Kunth,ok
wfo-0000319189,Syzygium perakense (King) I.M.Turner,ok
wfo-0000747938,Erycibe schmidtii Craib,ok
wfo-0001338382,Lipoblepharis urticifolia (Blume) Orchard,ok
wfo-0000908689,Coelogyne pallens Ridl.,ok
wfo-0000264476,Paramichelia baillonii (Pierre) Hu,ok
wfo-0000712890,Gymnosporia curtisii King,ok
wfo-0000763422,Calanthe hirsuta Seidenf.,ok
wfo-0001109065,Osmunda cinnamomea L.,ok
wfo-0000649309,Diospyros martabanica C.B.Clarke,ok
wfo-0000657790,Dufrenoya sessilis (Craib) Stauffer,ok
wfo-0000931280,Croton hutchinsonianus Hosseus,ok
wfo-0000389283,Dioscorea birmanica Prain & Burkill,ok
wfo-0001225014,Saurauia tristyla DC.,ok
wfo-0000237010,Antidesma leucocladon Hook.f.,ok
wfo-0000813586,Jasminum siamense Craib,ok
wfo-0000544840,Ardisia pachysandra (Wall.) Mez,ok
wfo-0000356238,Kayea elegans King,ok
wfo-0000410535,Acriopsis liliifolia (J.Koenig) Ormerod,ok
wfo-0000342305,Bulbostylis puberula C.B.Clarke,ok
wfo-0000501004,Schoutenia ovata Korth.,ok
wfo-0000059407,Cissampelopsis volubilis (Blume) Miq.,ok
wfo-0000157595,Argyreia collinsiae (Craib) Na Songkhla & Traiperm,ok
wfo-0000423092,Vatica harmandiana Pierre,ok
wfo-0000982782,Holarrhena pubescens Wall. ex G.Don,ok
wfo-0000161280,Osbeckia setoso-annulata E.T.Geddes,ok
wfo-0000651343,Dipterocarpus hasseltii Blume,ok
wfo-0000688982,Ficus lamponga Miq.,ok
wfo-0000937038,Daemonorops geniculata (Griff.) Mart.,ok
wfo-0000823845,Begonia discreta Craib,ok
wfo-0000252742,Oberonia emarginata King & Pantl.,ok
wfo-0000829668,Cephalanthus angustifolius Lour.,ok
wfo-0000047955,Koyamasia calcarea (Kitam.) H.Rob.,ok
wfo-0000054456,Senecio ramosus Wall. ex DC.,ok
wfo-0001245503,Persicaria chinensis (L.) H.Gross,ok
wfo-0001125712,Deparia boryana (Willd.) M.Kato,ok
wfo-0000252910,Oberonia orbicularis Hook.f.,ok
wfo-0000581322,Calophyllum rupicola Ridl.,ok
wfo-0000457711,Turnera subulata Sm.,ok
wfo-0000181730,Macroptilium lathyroides (L.) Urb.,ok
wfo-0000251759,Appendicula pendula Blume,ok
wfo-0000647643,Dillenia suffruticosa (Griff. ex Hook.f. & Thomson) Martelli,ok
wfo-0000414240,Eriocaulon thailandicum Moldenke,ok
wfo-0000319432,Syzygium skiophilum (Duthie) Airy Shaw,ok
wfo-0000376825,Mammea harmandii (Pierre) Kosterm.,ok
wfo-0001085291,Myrsine semiserrata Wall.,ok
wfo-0000624520,Craibiodendron henryi W.W.Sm.,ok
wfo-1000035991,Otochilus porrectus Lindl.,ok
wfo-0000252747,Oberonia evrardii Gagnep.,ok
wfo-0000718077,Helicteres angustifolia L.,ok
wfo-0001117296,Bolbitis heteroclita (Pr.) Ching,ok
wfo-0000927803,Croton delpyi Gagnep.,ok
wfo-0001145321,Leea guineensis G.Don,ok
wfo-0000304473,Baccaurea brevipes Hook.f.,ok
wfo-0000651415,Dipterocarpus retusus Blume,ok
wfo-0000937770,Alangium tonkinense Gagnep.,ok
wfo-0000918045,Mycaranthes floribunda (D.Don) S.C.Chen & J.J.Wood,ok
wfo-0000993850,Rubus dielsianus Focke,ok
wfo-0000565517,Biophytum petersianum Klotzsch,ok
wfo-0000926220,Homalium caryophyllaceum (Zoll. & Moritzi) Benth.,ok
wfo-0000238649,Antidesma puncticulatum Miq.,ok
wfo-0000488490,Persicaria minor Opiz,ok
wfo-0001117744,Taenitis blechnoides (Willd.) Sw.,ok
wfo-0000134035,Glossocardia bidens (Retz.) Veldkamp,ok
wfo-0000707440,Goodenia koningsbergeri (Backer) Backer ex Bold.,ok
wfo-0000230202,Lithocarpus recurvatus Barnett,ok
wfo-0000255021,Oldenlandia lanceolata Craib,ok
wfo-0000221148,Knoxia sumatrensis (Retz.) DC.,ok
wfo-0000813666,Jasminum anodontum Gagnep.,ok
wfo-0000428386,Xanthophyllum punctatum Meijden,ok
wfo-0000092784,Adenostemma parviflorum DC.,ok
wfo-0000464627,Rinorea lanceolata Kuntze,ok
wfo-0001339086,"Cyanthillium montanum (C.B.Clarke) Bunwong, Chantar. & S.C.Keeley",ok
wfo-0000815924,Ligustrum sinense Lour.,ok
wfo-0000248657,Aporosa falcifera Hook.f.,ok
wfo-0000552091,Scleria oblata S.T.Blake ex J.Kern,ok
wfo-0000277237,Arthrophyllum macrocarpum Philipson & Bui,ok
wfo-0000960050,Eulophia macrobulbon (C.S.P.Parish & Rchb.f.) Hook.f.,ok
wfo-0001284893,Thelypteris unita (L.) C.V.Morton,ok
wfo-0000968118,Acalypha mairei (H.Lév.) C.K.Schneid.,ok
wfo-0000572705,Brucea javanica (L.) Merr.,ok
wfo-0000280069,Polyscias guilfoylei (W.Bull) L.H.Bailey,ok
wfo-0001297254,Ipomoea obscura (L.) Ker Gawl.,ok
wfo-0000156411,Erycibe albida Prain,ok
wfo-0000937153,Daemonorops sepal Becc.,ok
wfo-0000923991,Casearia grewiifolia Vent.,ok
wfo-0000832619,Ceratostylis ampullacea Kraenzl.,ok
wfo-0000724616,Hopea oblongifolia Dyer,ok
wfo-0000220130,Johannesteijsmannia altifrons (Rchb.f. & Zoll.) H.E.Moore,ok
wfo-0000370984,Cyperus cyperoides (L.) Kuntze,ok
wfo-0000095807,Launaea acaulis (Roxb.) Babc. ex Kerr,ok
wfo-0000321708,Beaumontia grandiflora Wall.,ok
wfo-0000379135,Cyperus papyrus L.,ok
wfo-0000279276,Podochilus cultratus Lindl.,ok
wfo-0001046388,Psilotrichum ferrugineum Moq.,ok
wfo-0000806199,Ophiorrhiza longifloriformis Schanzer,ok
wfo-0000944055,Diploknema siamensis H.R.Fletcher,ok
wfo-0001107188,Adiantum caudatum L.,ok
wfo-0001107320,Histiopteris incisa (Thunb.) J.Sm.,ok
wfo-0000114531,Zinnia elegans Jacq.,ok
wfo-0001117797,Athyrium dissitifolium (Baker) C.Chr.,ok
wfo-0000237923,Mastixia euonymoides Prain,ok
wfo-0000319243,Syzygium praecox (Roxb.) Rathakr. & N.C.Nair,ok
wfo-0001269178,Limacia blumei (Boerl.) Diels,ok
wfo-0000323571,Thunia bensoniae Hook.f.,ok
wfo-0001125548,Heterogonium sagenioides (Mett.) Holttum,ok
wfo-0000417615,Urobotrya latisquama (Gagnep.) Hiepko,ok
wfo-0000181770,Macrotyloma axillare (E.Mey.) Verdc.,ok
wfo-0000356496,Kokoona littoralis M.A.Lawson,ok
wfo-0000973556,Glochidion santisukii Airy Shaw,ok
wfo-0001424835,"Dendrolirium laniceps (Rchb.f.) Schuit., Y.P.Ng & H.A.Pedersen",ok
wfo-0001299177,Argyreia fulvocymosa C.Y.Wu,ok
wfo-0000244577,Mimusops elengi L.,ok
wfo-0000492721,Styrax paralleloneurus Perkins,ok
wfo-0001339064,"Pulicarioidea annamica (Gagnep.) Bunwong, Chantar. & S.C.Keeley",ok
wfo-0000016084,Cyanthillium patulum (Aiton) H.Rob.,ok
wfo-0000724298,Holoptelea integrifolia (Roxb.) Planch.,ok
wfo-0000648757,Diospyros dasyphylla Kurz,ok
wfo-0000685559,Fagraea curtisii King & Gamble,ok
wfo-0000125203,Blumea hirsuta (Less.) M.R.Almeida,ok
wfo-0000405453,Rhododendron simsii Planch.,ok
wfo-1200063020,Causonis japonica (Thunb.) Raf.,ok
wfo-0000898248,Cnesmone laevis (Ridl.) Airy Shaw,ok
wfo-0000934524,Cymbidium mastersii Griff. ex Lindl.,ok
wfo-0000971550,Gastrodia exilis Hook.f.,ok
wfo-0000592859,Celastrus paniculatus Willd.,ok
wfo-0000146793,Bolbitis sinensis (Baker) K.Iwats.,ok
wfo-0000270723,Phyllanthus chamaepeuce Ridl.,ok
wfo-0000391821,Dioscorea laurifolia Wall. ex Hook.f.,ok
wfo-0000744411,Persicaria greuteriana Galasso,ok
wfo-1000001241,Polyosma pilosa Esser,ok
wfo-1000035990,Otochilus fuscus Lindl.,ok
wfo-0000687262,Ficus alongensis Gagnep.,ok
wfo-0000394889,Poikilospermum microstachys (Barg.-Petr.) Merr.,ok
wfo-0000550512,Artocarpus kemando Miq.,ok
wfo-0000367941,Microtropis crassifolia Craib,ok
wfo-0000229946,Lithocarpus gracilis (Korth.) Soepadmo,ok
wfo-0000411226,Thottea grandiflora Rottb.,ok
wfo-0000507400,Pycreus sanguinolentus (Vahl) Nees,ok
wfo-0000465605,Mapania cuspidata (Miq.) Uittien,ok
wfo-0000016774,Elephantopus scaber L.,ok
wfo-0000055180,Iodocephalopsis eberhardtii (Gagnep.) Bunwong & H.Rob.,ok
wfo-0000763411,Calanthe herbacea Lindl.,ok
wfo-0000051333,Acilepis pseudosutepensis (H.Koyama) H.Rob. & Skvarla,ok
wfo-0000691184,Fissistigma ovoideum (King) Merr.,ok
wfo-0000322866,Thelasis khasiana Hook.f.,ok
wfo-0001271470,Olax imbricata Roxb.,ok
wfo-0000726289,Hydrobryum chiangmaiense Mak.Kato,ok
wfo-0000382558,Neoachmandra platysperma W.J.de Wilde & Duyfjes,ok
wfo-0000199917,Crotalaria larsenii Niyomdham,ok
wfo-0000010615,Ainsliaea spicata Vaniot,ok
wfo-0000259471,Aralia stellata (King) J.Wen,ok
wfo-0000393617,Dioscorea petelotii Prain & Burkill,ok
wfo-0000086034,Tridax procumbens L.,ok
wfo-0000511989,Abutilon indicum (L.) Sweet,ok
wfo-0000113227,Blumea hamiltonii DC.,ok
wfo-0000809531,Caryota maxima Blume,ok
wfo-0000010720,Launaea aspleniifolia (Willd.) Hook.f.,ok
wfo-0000134806,Mikania cordata (Burm.f.) B.L.Rob.,ok
wfo-0000320562,Tainia viridifusca (Hook.) Benth. ex Hook.f.,ok
wfo-0000418397,Ventilago denticulata Willd.,ok
wfo-0000615212,Colubrina asiatica Brongn.,ok
wfo-0000709910,Grewia eriocarpa Juss.,ok
wfo-0000195655,Indigofera suffruticosa Mill.,ok
wfo-0000521488,Aegialitis rotundifolia Roxb.,ok
wfo-0000971995,Geodorum siamense Rolfe ex Downie,ok
wfo-0000396164,Polyosma mutabilis Blume,ok
wfo-0000690667,Ficus trichocarpa Blume,ok
wfo-0000748037,Cibotium barometz (L.) J.Sm.,ok
wfo-0000234561,Mallotus hispidospinosus Welzen & Chayam.,ok
wfo-0000212096,Sophora tomentosa L.,ok
wfo-0000396147,Polyosma wallichii Benn.,ok
wfo-0001219141,Siraitia siamensis (Craib) C.Jeffrey ex S.Q.Zhong & D.Fang,ok
wfo-0000971992,Geodorum recurvum (Roxb.) Alston,ok
wfo-0000126072,Cosmos steenisiae Veldkamp,ok
wfo-0000572771,Bruinsmia polysperma (C.B.Clarke) Steenis,ok
wfo-0000545341,Ardisia uniflora K.Larsen & C.M.Hu,ok
wfo-0000760452,Calamus spectatissimus Furtado,ok
wfo-0000118841,Artemisia lactiflora Wall. ex DC.,ok
wfo-0000232857,Madhuca takensis Aubrév.,ok
wfo-0000531500,Ampelocissus elegans Gagnep.,ok
wfo-0000414738,Eriocaulon wightianum Mart.,ok
wfo-0000318692,Syzygium glaucum (King) Chantar. & J.Parn.,ok
wfo-0000443283,Ludwigia prostrata Roxb.,ok
wfo-0001141398,Styrax rugosus Kurz,ok
wfo-0001115210,Asplenium cheilosorum Kunze ex Mett.,ok
wfo-0001229843,Rhododendron microphyton Franch.,ok
wfo-0000615151,Colona diptera (Ridl.) Craib,ok
wfo-0000296296,Rhodamnia dumetorum (DC.) Merr. & L.M.Perry,ok
wfo-0000076454,Blumea macrostachya DC.,ok
wfo-0000814059,Jasminum elongatum (P.J.Bergius) Willd.,ok
wfo-0000030713,Cosmos sulphureus Cav.,ok
wfo-0000271723,Phyllanthus pachyphyllus Müll.Arg.,ok
wfo-0000973449,Glochidion obscurum (Roxb. ex Willd.) Blume,ok
wfo-0001334787,"Terniopsis filiformis Werukamkul, Ampornpan, Koi & M.Kato",ok
wfo-0000252566,Nypa fruticans Wurmb,ok
wfo-0001424675,"Bryobium lancifolium (Hook.f.) Schuit., Y.P.Ng & H.A.Pedersen",ok
wfo-0000342751,Calamus temii T.Evans,ok
wfo-0000405528,Rhododendron taiense Hutch.,ok
wfo-0001232140,Tectaria gymnosora Holttum,ok
wfo-1000064164,Hibiscus tiliaceus L.,ok
wfo-0000073757,Camchaya kampotensis Gagnep.,ok
wfo-0000825004,Begonia palmata D.Don,ok
wfo-0000150776,Pteris asperula J.Sm.,ok
wfo-0000923003,Begonia pteridiformis Phutthai,ok
wfo-0001078180,Sida mysorensis Herb.Madr. ex Wight & Arn.,ok
wfo-0000733924,Sarcococca coriacea (Hook.) Sweet,ok
wfo-0000229859,Lithocarpus dealbatus Rehder,ok
wfo-0000234615,Mallotus macrostachyus Müll.Arg.,ok
wfo-0000952894,Eria clausa King & Pantl.,ok
wfo-0000200624,Ormosia kerrii Niyomdham,ok
wfo-0000234599,Mallotus leucocalyx Müll.Arg.,ok
wfo-0000185070,Crotalaria albida B.Heyne ex Roth,ok
wfo-0001123568,Tectaria polymorpha (Wall. ex Hook.) Copel.,ok
wfo-0000573456,Buchanania siamensis Miq.,ok
wfo-0000443282,Ludwigia perennis L.,ok
wfo-0000725789,Hullettia dumosa King,ok
wfo-0000306030,Schefflera leucantha R.Vig.,ok
wfo-0000724865,Horsfieldia kingii (Hook.f.) Warb.,ok
wfo-0000464592,Rinorea macrophylla (Decne.) Kuntze,ok
wfo-0000262579,Palaquium hispidum H.J.Lam,ok
wfo-0000475242,Pedicularis thailandica T.Yamaz.,ok
wfo-0001124747,Araiostegia dareiformis (Hook.) Copel.,ok
wfo-0000664870,Elaeocarpus varunua Buch.-Ham. ex Mast.,ok
wfo-0000249741,Neanotis hirsuta (L.f.) W.H.Lewis,ok
wfo-0000704711,Glyptopetalum sclerocarpum M.A.Lawson,ok
wfo-0000278975,Plocoglottis gigantea (Hook.f.) J.J.Sm.,ok
wfo-0000030843,Crassocephalum rubens (Jacq.) S.Moore,ok
wfo-0001297246,Ipomoea batatas (L.) Lam.,ok
wfo-0000511951,Abutilon guineense (Schumach.) Baker f. & Exell,ok
wfo-0001339061,"Acilepis kerrii (Craib) Bunwong, Chantar. & S.C.Keeley",ok
wfo-0000823911,Begonia elisabethae Kiew,ok
wfo-0000339124,Amomum maximum Roxb.,ok
wfo-0001042683,Leptospron adenanthum (G.Mey.) A.Delgado,ok
wfo-0000500568,Shorea gratissima (Wall. ex Kurz) Dyer,ok
wfo-0000581354,Calophyllum symingtonianum M.R.Hend. & Wyatt-Sm.,ok
wfo-0000484962,Polypleurum wongprasertii M.Kato,ok
wfo-0000228437,Liparis plantaginea Lindl.,ok
wfo-0000319421,Syzygium siamense (Craib) Chantar. & J.Parn.,ok
wfo-0000824345,Begonia hymenophylla Gagnep.,ok
wfo-0001225374,Trichosanthes villosa Blume,ok
wfo-0000923956,Casearia flavovirens Blume,ok
wfo-1000042683,Hedyotis puffii Wangwasit & Chantar.,ok
wfo-0000937083,Daemonorops macrophylla Becc.,ok
wfo-0001048496,Vaccinium exaristatum Kurz,ok
wfo-0000005421,Erigeron sublyratus Roxb. ex DC.,ok
wfo-0000500565,Shorea henryana Pierre,ok
wfo-0000748754,Persicaria paradoxa (H.Lév.) Kantachot,ok
wfo-0000082132,Xanthium strumarium L.,ok
wfo-0000962908,Euphorbia lacei Craib,ok
wfo-0001215029,Neesia altissima (Blume) Blume,ok
wfo-0001101097,Muehlenbeckia platyclada (F.Muell.) Meisn.,ok
wfo-0001424836,"Dendrolirium latilabellum (Seidenf.) Schuit., Y.P.Ng & H.A.Pedersen",ok
wfo-0001342526,Dimetia pitardiana (Craib) Neupane & N.Wikstr.,ok
wfo-0000724676,Hopea thorelii Pierre,ok
wfo-0000091694,Aster auriculatus Franch.,ok
wfo-0000047628,Wollastonia biflora DC.,ok
wfo-0000492935,Scleropyrum maingayi Hook.f.,ok
wfo-0000724555,Hopea helferi (Dyer) Brandis,ok
wfo-0000277052,Arthrophyllum diversifolium Blume,ok
wfo-0000722553,Hibiscus flavotrichus C.E.C.Fisch.,ok
wfo-0001224348,Lonicera bournei Hemsl. ex F.B.Forbes & Hemsl.,ok
wfo-0000765006,Calanthe rubens Ridl.,ok
wfo-0000199573,Bauhinia prainiana Craib,ok
wfo-0000272090,Phyllanthus sikkimensis Müll.Arg.,ok
wfo-0000500541,Shorea platyclados Slooten ex Foxw.,ok
wfo-0000774654,Planchonia grandis Ridl.,ok
wfo-0000347385,Carex helferi Boeckeler,ok
wfo-0000613546,Cocculus hirsutus (L.) W.Theob.,ok
wfo-0000690069,Ficus ribes Reinw. ex Blume,ok
wfo-0001329550,"Nervilia khaoyaica Suddee, Watthana & S.W.Gale",ok
wfo-0000228427,Liparis petiolata (D.Don) P.F.Hunt & Summerh.,ok
wfo-0000115946,Blumea sessiliflora Decne.,ok
wfo-0000129967,Acilepis saligna (DC.) H.Rob.,ok
wfo-0000778748,Callostylis rigida Blume,ok
wfo-0000573923,Buddleja asiatica Lour.,ok
wfo-0000044804,Zinnia haageana Regel,ok
wfo-0001267244,Begonia puttii Craib,ok
wfo-0000265238,Argostemma ebracteolatum E.T.Geddes,ok
wfo-0000328357,Trigonostemon reidioides (Kurz) Craib,ok
wfo-0001443942,Macropsychanthus hexander (Ralph) L.P.Queiroz & Snak,ok
wfo-0000120622,Crepis coronopus Gagnep.,ok
wfo-0001095164,Plumbago indica L.,ok
wfo-0001429016,Causonis trifolia (L.) Mabb. & J.Wen,ok
wfo-0000252751,Oberonia falconeri Hook.f.,ok
wfo-0001145895,Tetrastigma obovatum Gagnep.,ok
wfo-0000228110,Liparis elliptica Wight,ok
wfo-0000510836,Abelmoschus angulosus Wight & Arn.,ok
wfo-0001342624,Didymoplexis sirichaii Suddee,ok
wfo-0000464649,Rinorea sclerocarpa (Burgersd.) Melch.,ok
wfo-0001426501,Zingiber brachystachys Triboun & K.Larsen,ok
wfo-0000824697,Begonia macrotoma Irmsch.,ok
wfo-0000443427,Ludwigia octovalvis (Jacq.) P.H.Raven,ok
wfo-0000298537,Rubia mandersii Collett & Hemsl.,ok
wfo-0000755625,Calamus exilis Griff.,ok
wfo-0000116999,Crepis lignea (Vaniot) Babc.,ok
wfo-0001340854,"Liparis rubescens Tetsana, H.A.Pedersen & Sridith",ok
wfo-0001246108,Tetrastigma erubescens Planch.,ok
wfo-0000048586,Camchaya tenuiflora Kerr,ok
wfo-0001239989,Bergia ammannioides Roxb.,ok
wfo-0000908410,Coelogyne lawrenceana Rolfe,ok
