volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,accepted_name,thailand,distribution,ecology,family_url,genus_url,species_url,scraped_at,specific_name,wfo_id,specific_name_clean,species_url_clean,wfo_full_name
12,Orchidaceae,4. Cheirostylis,Cheirostylis,4.0,Cheirostylis montana Blume,This is currently accepted.,SOUTH-WESTERN: Kanchanaburi (Song Thaw – Larsen & Hansen DB-9516 -C).,"Myanmar, Peninsular Malaysia, Borneo, Java (type), Sumbawa.",No information available.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cheirostylis&tdcode=05497,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05500,2025-10-20T19:49:29.758521+00:00,Cheirostylis montana Blume,,cheirostylis montana blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05500,
12,Orchidaceae,4. Cheirostylis,Cheirostylis,4.0,Cheirostylis spathulata J.J.Sm.,This is currently accepted.,"NORTHERN: Chiang Mai (Doi Chiang Dao), Nakhon Sawan (Pak Nam Pho); NORTH-EASTERN: Loei (Si Than); EASTERN: Chaiyaphum (Thung Kamang), Nakhon Ratchasima (Khao Yai); SOUTH-WESTERN: Phetchaburi (Kaeng Krachan), Prachuap Khiri Khan; CENTRAL: Saraburi; SOUTH-EASTERN: Prachin Buri, Chanthaburi; PENINSULAR: Chumphon.","Myanmar, Vietnam, Borneo, Java (type).","Terrestrial in rock crevices (usually limestone) in seasonal evergreen forests and tropical rainforests; 50–800 m alt. Flowering: September–December and, less frequently, March–May.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cheirostylis&tdcode=05497,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05503,2025-10-20T19:49:32.547478+00:00,Cheirostylis spathulata J.J.Sm.,,cheirostylis spathulata j.j.sm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05503,
12,Orchidaceae,22. Ludisia,Ludisia,22.0,Ludisia discolor (Ker Gawl.) Blume,This is currently accepted.,"SOUTH-EASTERN: Chanthaburi; PENINSULAR: Chumphon, Surat Thani, Phangnga (Takua Thung), Nakhon Si Thammarat, Phatthalung (Tamot), Trang (Khao Chong), Satun, Songkhla, Pattani (Sai Khao Falls), Yala, Narathiwat (Khao Sam Nak).","Myanmar, S China, Laos, Cambodia, Vietnam, Peninsular Malaysia, W Indonesia (Sumatra, Anambas, Bunguran), the Philippines. Type locality uncertain (“Brazil”), probably S China.","Moist granite or limestone rocks, usually along streams, in tropical rain forests (rarely hill evergreen forests); 20–7000(–1,100) m alt. Flowering: recorded in May and July–February (the main flowering season is in November–February).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ludisia&tdcode=05609,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05610,2025-10-20T19:50:01.909834+00:00,Ludisia discolor (Ker Gawl.) Blume,,ludisia discolor (ker gawl.) blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05610,
12,Orchidaceae,20. Hylophila,Hylophila,20.0,Hylophila lanceolata (Blume) Miq.,This is currently accepted.,PENINSULAR: Satun (Khao Keo – Kerr 0533 -C K).,"Sumatra, Java (type), Flores, Borneo, the Philippines.","Evergreen forests, unknown. Flowering: March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hylophila&tdcode=05601,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05602,2025-10-20T19:50:08.674714+00:00,Hylophila lanceolata (Blume) Miq.,,hylophila lanceolata (blume) miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05602,
12,Orchidaceae,30. Rhomboda,Rhomboda,30.0,Rhomboda abbreviata (Lindl.) Ormerod,This is currently accepted.,NORTHERN: Phitsanulok (Phu Soi Dao); SOUTH-EASTERN: Chanthaburi (Khao Soi Dao).,"Nepal (type), NE India, Myanmar, S China.","Hill evergreen forests: 1,300–1,500 m alt. Flowering: recorded in November and February–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhomboda&tdcode=05672,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05673,2025-10-20T19:50:15.783257+00:00,Rhomboda abbreviata (Lindl.) Ormerod,,rhomboda abbreviata (lindl.) ormerod,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05673,
12,Orchidaceae,30. Rhomboda,Rhomboda,30.0,Rhomboda moulmeinensis (E.C.Parish & Rchb.f.) Ormerod,This is currently accepted.,"NORTHERN: Chiang Mai, Nan (Doi Phu Kha).","SE Tibet, S China, Myanmar (type).","Shaded humus-rich ground in hill evergreen forests: 1,500–2,000 m alt. Flowering: August–October.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhomboda&tdcode=05672,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05675,2025-10-20T19:50:18.417699+00:00,Rhomboda moulmeinensis (E.C.Parish & Rchb.f.) Ormerod,,rhomboda moulmeinensis (e.c.parish & rchb.f.) ormerod,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05675,
12,Orchidaceae,30. Rhomboda,Rhomboda,30.0,Rhomboda lanceolata (Lindl.) Ormerod,This is currently accepted.,"NORTHERN: Chiang Rai (Doi Phi Pan Nam), Phitsanulok (Phu Soi Dao); SOUTH-WESTERN: Prachuap Khiri Khan (Huai Yang); SOUTH-EASTERN: Chanthaburi.","NE India (type), scattered from Peninsular Malaysia east to Sulawesi and the Philippines.",Habitat and altitudinal range unknown. Flowering: October.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhomboda&tdcode=05672,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05674,2025-10-20T19:50:21.165221+00:00,Rhomboda lanceolata (Lindl.) Ormerod,,rhomboda lanceolata (lindl.) ormerod,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05674,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine strateumatica (L.) Schltr.,This is currently accepted.,NORTHERN: Chiang Mai.,"S & E Asia, from Turkmenistan and Afghanistan to Japan, the Lesser Sunda Islands and New Guinea (type from Sri Lanka). Additional occurrences, probably due to human introduction, are found in Hawaii, the southern USA, the Caribbean, Brazil and southern Arabia.","In Chiang Mai, this species was found growing among grass in a clearing in hill evergreen forests (no other information on habitats available): 900–1,200 m alt. Flowering: December–January.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05704,2025-10-20T19:50:36.407861+00:00,Zeuxine strateumatica (L.) Schltr.,,zeuxine strateumatica (l.) schltr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05704,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine membranacea Lindl.,This is currently accepted.,"NORTHERN: Chiang Mai; EASTERN: Ubon Ratchathani (Bung); SOUTH-EASTERN: Sa Kaeo, Prachin Buri; PENINSULAR: Songkhla (Padang Besa).","Ecology : Savanna forests and open deciduous forests; 50–1,100 m alt. Flowering: recorded in December–January, March and August.","Savanna forests and open deciduous forests; 50–1,100 m alt. Flowering: recorded in December–January, March and August.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05701,2025-10-20T19:50:39.100381+00:00,Zeuxine membranacea Lindl.,,zeuxine membranacea lindl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05701,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine violascens Ridl.,This is currently accepted.,PENINSULAR: Nakhon Si Thammarat (Khao Luang).,"Peninsular Malaysia, Borneo, Sumatra, Java (type).",Tropical rain forests; 500–750 m alt. Flowering: July.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05705,2025-10-20T19:50:41.781145+00:00,Zeuxine violascens Ridl.,,zeuxine violascens ridl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05705,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine nervosa (Wall. ex Lindl.) Benth. ex C.B.Clarke,This is currently accepted.,"NORTHERN: Nan (Mae Sakhon), Phitsanulok (Thung Salaeng Luang); NORTH-EASTERN: Phetchabun (Khao Huai Khae); EASTERN: Nakhon Ratchasima (Khao Yai); SOUTH-WESTERN: Kanchanaburi (Song Thao); CENTRAL: Nakhon Nayok (Khao Yai); SOUTH-EASTERN: Chon Buri (Si Racha), Trat; PENINSULAR: Ranong (Khao Phota Luang Kaeo), Nakhon Si Thammarat (Ban Ko).","Nepal, Bhutan, NE India (type), Bangladesh, Yunnan, Vietnam, the Philippines, Taiwan, Ryukyus.","Humus-rich ground in tropical rain forests, hill evergreen forests and seasonal evergreen forests; 20–1,400 m alt. Flowering: September–March (but mainly in January–February).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05702,2025-10-20T19:50:44.520661+00:00,Zeuxine nervosa (Wall. ex Lindl.) Benth. ex C.B.Clarke,,zeuxine nervosa (wall. ex lindl.) benth. ex c.b.clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05702,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine glandulosa King & Pantl.,This is currently accepted.,NORTHERN: Chiang Mai (Doi Saket); SOUTH-EASTERN: Trat (Dan Chumphon); PENINSULAR: Ranong (Khao Phota Chongdong).,"Bhutan, NE India (type).",Tropical rain forests and (probably) seasonal evergreen forests; 0–600 m alt. Flowering: recorded in December–January and March.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05700,2025-10-20T19:50:47.176335+00:00,Zeuxine glandulosa King & Pantl.,,zeuxine glandulosa king & pantl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05700,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine bidupensis Aver.,Zeuxine agyokuana,NORTHERN: Phitsanulok (Phu Soi Dao); NORTH-EASTERN: Loei (Phu Luang).,"India (West Bengal), Vietnam (type).","Shaded humus-rich ground in hill evergreen forests and lower montane scrub forests on sandstone bedrock; 1,425–2,100 m alt. Flowering: recorded in September and November.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05697,2025-10-20T19:50:50.056323+00:00,Zeuxine agyokuana,,zeuxine agyokuana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05697,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine affinis (Lindl.) Benth. ex Hook.f.,This is currently accepted.,"NORTHERN: Mae Hong Son, Chiang Mai, Sukhothai (Ramkhamhaeng), Phitsanulok (Phu Miang); NORTH-EASTERN: Phetchabun, Loei, Sakon Nakhon (Phu Phan), Khon Kaen (Pong canal); EASTERN: Nakhon Ratchasima; SOUTH-WESTERN: Kanchanaburi; Prachuap Khiri Khan (Huai Yang); CENTRAL: Nakhon Nayok (Khao Yai); SOUTH-EASTERN: Chanthaburi (Phlio Falls), Trat; PENINSULAR: Ranong (Khao Phota Luang Kaeo), Surat Thani (W of Khao Tha Phet), Krabi (Khao Phanom Bencha), Nakhon Si Thammarat, Satun.","India, Bhutan, Bangladesh, Myanmar (type), S China, Laos, Vietnam, Peninsular Malaysia, Taiwan.","Humus-rich ground in tropical rain forests, seasonal evergreen forests, hill evergreen forests, mixed deciduous forests, open scrub and bamboo thickets, mainly on granite or sandstone bedrock: 20–1,600 m alt. Flowering: mainly November–March, but also recorded in April, July and October.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05696,2025-10-20T19:50:52.839051+00:00,Zeuxine affinis (Lindl.) Benth. ex Hook.f.,,zeuxine affinis (lindl.) benth. ex hook.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05696,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine flava (Wall. ex Lindl.) Benth. ex Hook.f.,This is currently accepted.,"NORTHERN: Mae Hong Son (Ban Na Pa Pack), Chiang Mai, Nan (Hui Sala), Tak, Phitsanulok (Thung Salaeng Luang); NORTH-EASTERN: Loei; SOUTH-WESTERN: Uthai Thani (Huai Kha Kaeng), Kanchanaburi (Sangkhla Buri), Prachuap Khiri Khan.","W Himalaya, Nepal (type), Bhutan, NE India, Myanmar, Yunnan, Vietnam.","Seasonal evergreen forests, hill evergreen forests and in the transition zone to mixed deciduous forests on granite, sandstone or limestone bedrock; 200–1,650 m alt. Flowering: February–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05699,2025-10-20T19:50:55.777768+00:00,Zeuxine flava (Wall. ex Lindl.) Benth. ex Hook.f.,,zeuxine flava (wall. ex lindl.) benth. ex hook.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05699,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine parvifolia (Ridl.) K. Schum. & Fedde,This is currently accepted.,"NORTHERN: Chiang Mai, Lampang (Chae Son), Phrae (Mae Yom), Phitsanulok (Thung Salaeng Luang), Nakhon Sawan; NORTH-EASTERN: Loei (Phu Luang); SOUTH-WESTERN: Kanchanaburi, Phetchaburi (Kaeng Krachan); PENINSULAR: Songkhla (Khao Ram).","Insufficiently known, but including at least Myanmar, S China, Laos, Vietnam, Cambodia and Peninsular Malaysia (type).","Humus-rich ground in tropical rain forests, seasonal evergreen forests, hill evergreen forests, mixed deciduous forests and bamboo thickets on granite, limestone or sandstone bedrock; 40–1,400 m alt. Flowering: October–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05703,2025-10-20T19:50:58.746056+00:00,Zeuxine parvifolia (Ridl.) K. Schum. & Fedde,,zeuxine parvifolia (ridl.) k. schum. & fedde,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05703,
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine clandestina Blume,This is currently accepted.,PENINSULAR: Narathiwat (Su-ngai Padi – type: Larsen & S Larsen 32985 -AAU).,"Peninsular Malaysia, Singapore, Java (type).",Evergreen forests; altitudinal range unknown. Flowering: March.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05698,2025-10-20T19:51:01.345049+00:00,Zeuxine clandestina Blume,,zeuxine clandestina blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05698,
12,Orchidaceae,24. Myrmechis,Myrmechis,24.0,Myrmechis pumila (Hook.f.) Tang & F.T.Wang,Odontochilus pumilus,NORTHERN: Chiang Mai (Doi Inthanon – Garrett 545 -K).,"Nepal, Bhutan, NE India (type), Yunnan, Myanmar, Vietnam.","Hill evergreen forests with bamboo; ca 2,320 m alt. Flowering: June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Myrmechis&tdcode=05613,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05614,2025-10-20T19:51:36.223476+00:00,Odontochilus pumilus,,odontochilus pumilus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05614,
12,Orchidaceae,53. Cymbidium p.p.,Cymbidium p.p.,53.0,Cymbidium lancifolium Hook.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cymbidium&tdcode=05814,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05828,2025-10-20T19:53:02.472209+00:00,Cymbidium lancifolium Hook.,,cymbidium lancifolium hook.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05828,
12,Orchidaceae,53. Cymbidium p.p.,Cymbidium p.p.,53.0,Cymbidium bicolor Lindl.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cymbidium&tdcode=05814,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05818,2025-10-20T19:53:55.172436+00:00,Cymbidium bicolor Lindl.,,cymbidium bicolor lindl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05818,
12,Orchidaceae,53. Cymbidium p.p.,Cymbidium p.p.,53.0,Cymbidium cyperifolium Wall. ex Lindl.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cymbidium&tdcode=05814,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05820,2025-10-20T19:53:57.800883+00:00,Cymbidium cyperifolium Wall. ex Lindl.,,cymbidium cyperifolium wall. ex lindl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05820,
12,Orchidaceae,53. Cymbidium p.p.,Cymbidium p.p.,53.0,Cymbidium ensifolium (L.) Sw.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cymbidium&tdcode=05814,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05824,2025-10-20T19:54:06.018023+00:00,Cymbidium ensifolium (L.) Sw.,,cymbidium ensifolium (l.) sw.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05824,
12,Orchidaceae,86. Thunia,Thunia,86.0,Thunia alba (Lindl.) Rchb.f.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thunia&tdcode=05983,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05984,2025-10-20T19:58:31.953239+00:00,Thunia alba (Lindl.) Rchb.f.,,thunia alba (lindl.) rchb.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05984,
12,Orchidaceae,66. Glomera,Glomera,66.0,,,,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Glomera&tdcode=05896,,2025-10-20T20:00:16.174830+00:00,,,,,No specie name found
12,Orchidaceae,41. Arundina,Arundina,41.0,Arundina graminifolia (D.Don) Hochr.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arundina&tdcode=05721,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05722,2025-10-20T20:00:23.221070+00:00,Arundina graminifolia (D.Don) Hochr.,,arundina graminifolia (d.don) hochr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05722,
12,Orchidaceae,82. Tainia p.p.,Tainia p.p.,82.0,Tainia latifolia (Lindl.) Rchb.f.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tainia&tdcode=05965,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05968,2025-10-20T20:01:28.445595+00:00,Tainia latifolia (Lindl.) Rchb.f.,,tainia latifolia (lindl.) rchb.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05968,
12,Orchidaceae,49. Coelogyne p.p.,Coelogyne p.p.,49.0,Coelogyne corymbosa Lindl.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Coelogyne&tdcode=05768,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05774,2025-10-20T20:04:05.950103+00:00,Coelogyne corymbosa Lindl.,,coelogyne corymbosa lindl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05774,
12,Orchidaceae,54. Dendrochilum,Dendrochilum,54.0,Dendrochilum gracile (Hook.f.) J.J.Sm.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dendrochilum&tdcode=05839,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05840,2025-10-20T20:06:24.603301+00:00,Dendrochilum gracile (Hook.f.) J.J.Sm.,,dendrochilum gracile (hook.f.) j.j.sm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05840,
12,Orchidaceae,54. Dendrochilum,Dendrochilum,54.0,Dendrochilum pallidiflavens Blume,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dendrochilum&tdcode=05839,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05843,2025-10-20T20:06:29.999925+00:00,Dendrochilum pallidiflavens Blume,,dendrochilum pallidiflavens blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05843,
12,Orchidaceae,44. Calanthe p.p.,Calanthe p.p.,44.0,Calanthe lyroglossa Rchb.f.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Calanthe&tdcode=05733,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05745,2025-10-20T20:08:23.124959+00:00,Calanthe lyroglossa Rchb.f.,,calanthe lyroglossa rchb.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05745,
12,Orchidaceae,44. Calanthe p.p.,Calanthe p.p.,44.0,Calanthe triplicata (Willemet) Ames,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Calanthe&tdcode=05733,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05756,2025-10-20T20:08:49.960879+00:00,Calanthe triplicata (Willemet) Ames,,calanthe triplicata (willemet) ames,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05756,
12,Orchidaceae,51. Corymborkis,Corymborkis,51.0,Corymborkis veratrifolia (Reinw.) Blume,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Corymborkis&tdcode=05808,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05809,2025-10-20T20:11:11.232551+00:00,Corymborkis veratrifolia (Reinw.) Blume,,corymborkis veratrifolia (reinw.) blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05809,
12,Orchidaceae,52. Cremastra,Cremastra,52.0,Cremastra appendiculata (D.Don) Makino,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cremastra&tdcode=05811,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05812,2025-10-20T20:11:53.647143+00:00,Cremastra appendiculata (D.Don) Makino,,cremastra appendiculata (d.don) makino,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05812,
13,Salicaceae,8. Scolopia,Scolopia,8.0,Scolopia sp. A,This is currently accepted.,EASTERN: Chaiyaphum.,Endemic to Thailand.,"Edge of dense evergreen forests along river, 650 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Salicaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Scolopia&tdcode=06048,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06054,2025-10-20T20:39:08.452098+00:00,Scolopia sp. A,,scolopia sp. a,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06054,
13,Adoxaceae,1. Sambucus,Sambucus,1.0,Sambucus javanica Reinw. ex Blume,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Adoxaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sambucus&tdcode=06059,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06060,2025-10-20T20:42:02.948317+00:00,Sambucus javanica Reinw. ex Blume,,sambucus javanica reinw. ex blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06060,
13,Ericaceae,1. Agapetes,Agapetes,1.0,Agapetes loranthiflora D.Don ex G.Don,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Ericaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Agapetes&tdcode=06105,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06110,2025-10-20T20:46:43.130749+00:00,Agapetes loranthiflora D.Don ex G.Don,,agapetes loranthiflora d.don ex g.don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06110,
13,Compositae (Asteraceae),90. Sonchus,Sonchus,90.0,Sonchus wightianus DC.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sonchus&tdcode=06466,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06468,2025-10-20T20:51:31.377062+00:00,Sonchus wightianus DC.,,sonchus wightianus dc.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06468,
